,dataset,backbone,loss_function,PairwiseDistance_Mean,PairwiseDistance_Median,PairwiseDistance_25%,PairwiseDistance_75%,PairwiseDistance_Std,std_dev_25%,std_dev_Mean,std_dev_Median,std_dev_75%,std_dev_Std,mean_abs_change_25%,mean_abs_change_Mean,mean_abs_change_Median,mean_abs_change_75%,mean_abs_change_Std
68,fgvc-aircraft-2013b,convnext_base.fb_in22k,TRADES_v2,4.3424799137463355,0.9526321431780285,0.270446841874851,6.7209518726111765,5.978949304037856,0.5079771132792585,1.5220478065296525,0.5455190810117887,0.8111887332626753,2.2549568808205978,0.2740663159795167,0.8669890958186156,0.29855921860931856,0.48627317137792603,1.2845452904497678
69,dtd,convnext_base.fb_in22k,TRADES_v2,1.2795959249717315,0.8657263027084262,0.5257171271683267,1.5309995284828966,1.2086675235815836,0.585480881379492,0.822008235112813,0.6997635880777633,0.9161080243265017,0.482897582668386,0.34296427625290893,0.4754339985182501,0.38511612912441817,0.5438615579808013,0.2841526617321392
70,flowers-102,convnext_base.fb_in22k,TRADES_v2,1.5397230604138232,1.2934334936545862,0.6810102983796316,2.228925193867034,1.1126608488423546,0.966516091470403,1.202062009927209,1.2932936575955014,1.4797264116997364,0.358910144806932,0.6323721742318346,0.733027828093745,0.7817129197463489,0.853067744635289,0.22899247775942574
71,oxford-iiit-pet,convnext_base.fb_in22k,TRADES_v2,2.1071398220187345,1.2888265828803696,0.7534608209927366,2.66020283893499,2.1748976292009727,0.948611633430916,1.3690068727000653,1.1905862331938204,1.3230639575667726,0.8683323252126205,0.5509948592255082,0.8185274440593945,0.666261382724928,0.8090805703636612,0.5111475925824079
72,stanford_cars,convnext_base.fb_in22k,CLASSIC_AT,0.5744333326851693,0.5110995413235837,0.22500372602189792,0.7624265176741805,0.44176261259775457,0.12187973829859756,0.16553728202117865,0.13195833826396836,0.1754827966501575,0.1137461119739771,0.13236188044313546,0.15214468149038465,0.14299116290983616,0.15721469566470314,0.09050960711191539
73,caltech101,convnext_base.fb_in22k,CLASSIC_AT,3.1603940549253404,2.0594280539940946,0.25684908353365365,3.1813050423751035,4.892327270223586,1.1820100485672098,1.860300777108521,1.7982335991782743,1.8244324060974662,1.7530268319598823,0.6699918893667368,1.0718250405075203,1.046994869525616,1.0718250405075203,0.9943660773523413
74,fgvc-aircraft-2013b,convnext_base.fb_in22k,CLASSIC_AT,3.6060898551392215,2.044596073292597,0.2634136006588155,4.6347264980210845,4.74957434044724,0.08644319865140328,1.0430464152334782,0.11025440505100753,1.030704922897013,1.8449190307802998,0.05014025874021488,0.5894044609568302,0.07713136524140896,0.5864955876149285,1.0336759529693074
75,dtd,convnext_base.fb_in22k,CLASSIC_AT,1.5841556449349392,0.8914213307353289,0.3682773173439977,2.598673848902925,1.6040146251783338,0.43675866710613387,0.7337451180731697,0.44847027715447385,0.6872243622960638,0.6366105768466807,0.25571069920316664,0.44820756589989225,0.2785743064068733,0.4452453902169248,0.37962285109996635
76,flowers-102,convnext_base.fb_in22k,CLASSIC_AT,2.6980528676105306,1.512440646155819,0.8210170219080819,3.0559031451361753,3.835128360318924,1.340651998728776,1.6658390183979193,1.4888436397692475,1.565170193145995,1.3518407615894665,0.7734070223141342,0.9745221184526665,0.8009059930938521,0.9179796804789625,0.7877604070319362
77,stanford_cars,robust_convnext_base,TRADES_v2,3.048497376569171,1.0967885723498119,0.3884750012471324,2.755578537194481,4.247058768003834,0.666820447414009,1.2261487104580886,0.7244840980012469,0.7584697869063476,1.5363273969965916,0.38160334102442994,0.7134775421083721,0.4003430350882107,0.46305021692494863,0.8845292849735982
78,caltech101,robust_convnext_base,TRADES_v2,3.630701128922238,1.8615097752035081,1.0349288676434445,5.637504695012019,3.812049448395571,1.751857391094851,2.3947682209530536,1.9234419664998716,2.112604870115243,1.5168786850386722,0.9586687014653132,1.3486258931583204,1.0207270768972543,1.2160511383643517,0.8875574314679018
79,fgvc-aircraft-2013b,robust_convnext_base,TRADES_v2,4.001620621444532,0.33048399368320625,0.1356928588889784,8.648252269657863,6.057172644252142,0.06313499308417347,1.0741549717832688,0.09642895206671694,0.43323498743196476,2.2525391625003275,0.040830526546556056,0.6101312505704075,0.0614570535245349,0.2575221836781587,1.2623858282376377
80,dtd,robust_convnext_base,TRADES_v2,2.7459327409707015,0.4839450255296844,0.23812433096454738,4.958426747423536,4.289390131810723,0.2476002166916216,0.8769141743856658,0.2718499829800623,0.3558570209716484,1.5697707685569349,0.14329726848196478,0.5109882286878094,0.16894450086228385,0.22743689354429852,0.8896676342874076
